recorded_at,temperature_c,humidity_rh,nh3_ppm,temp_status,humid_status,amonia_status,overall_status,is_anomaly,source
2025-10-02T18:06:00Z,29.88,81.06,0.26,1,1,0,bagus,0,synthetic
2025-10-07T00:15:00Z,27.79,82.65,10.07,1,1,0,bagus,0,synthetic
2025-10-01T00:41:00Z,27.9,78.33,13.82,1,1,0,bagus,0,synthetic
2025-11-30T08:00:30Z,33.23,67.6,0.17,2,0,0,buruk,0,real
2025-10-06T00:40:00Z,27.81,86.61,5.53,1,1,0,bagus,0,synthetic
2025-11-25T10:08:02Z,32.27,70.75,0.17,2,0,0,buruk,0,real
2025-10-05T02:09:00Z,28.36,84.14,3.31,1,1,0,bagus,0,synthetic
2025-10-19T19:39:00Z,30.35,70.85,12.12,2,0,0,buruk,0,synthetic
2025-11-23T20:35:16Z,31.71,72.53,0.17,2,0,0,buruk,0,real
2025-10-17T03:38:00Z,28.02,73.61,12.64,1,0,0,sedang,0,synthetic
2025-10-19T13:47:00Z,28.98,90.33,4.73,1,2,0,sedang,0,synthetic
2025-10-19T09:35:00Z,24.45,72.2,14.7,0,0,0,buruk,0,synthetic
2025-10-16T09:10:00Z,24.68,73.49,13.5,0,0,0,buruk,0,synthetic
2025-10-03T10:42:00Z,28.37,79.48,9.63,1,1,0,bagus,0,synthetic
2025-11-27T13:32:07Z,32.78,70.68,0.17,2,0,0,buruk,0,real
2025-10-02T20:59:00Z,27.44,88.49,1.08,1,1,0,bagus,0,synthetic
2025-10-19T04:14:00Z,24.38,79.33,8.42,0,1,0,sedang,0,synthetic
2025-10-02T04:02:00Z,29.09,84.57,14.27,1,1,0,bagus,0,synthetic
2025-10-02T20:54:00Z,26.67,85.01,13.3,1,1,0,bagus,0,synthetic
2025-10-20T14:43:00Z,31.19,90.34,1.32,2,2,0,buruk,0,synthetic
2025-10-20T08:33:00Z,28.64,94.04,2.96,1,2,0,sedang,0,synthetic
2025-10-07T16:09:00Z,28.6,79.12,10.02,1,1,0,bagus,0,synthetic
2025-10-20T10:00:00Z,24.4,72.68,10.24,0,0,0,buruk,0,synthetic
2025-11-23T15:40:10Z,31.85,73.11,0.19,2,0,0,buruk,0,real
2025-10-04T15:21:00Z,28.63,87.02,1.46,1,1,0,bagus,0,synthetic
2025-10-18T16:07:00Z,28.19,92.62,8.22,1,2,0,sedang,0,synthetic
2025-10-03T16:04:00Z,29.75,80.1,9.31,1,1,0,bagus,0,synthetic
2025-11-29T13:52:07Z,32.92,69.67,0.17,2,0,0,buruk,0,real
2025-10-20T05:22:00Z,27.1,94.12,7.91,1,2,0,sedang,0,synthetic
2025-10-15T21:27:00Z,23.31,85.22,8.93,0,1,0,sedang,0,synthetic
2025-10-18T12:57:00Z,30.15,91.93,5.32,2,2,0,buruk,0,synthetic
2025-10-03T21:02:00Z,28.79,75.47,12.33,1,1,0,bagus,0,synthetic
2025-10-16T04:26:00Z,27.53,94.78,3.21,1,2,0,sedang,0,synthetic
2025-11-29T17:32:12Z,32.86,69.34,0.17,2,0,0,buruk,0,real
2025-10-02T03:03:00Z,29.72,79.46,6.48,1,1,0,bagus,0,synthetic
2025-10-01T22:00:00Z,28.4,88.52,10.01,1,1,0,bagus,0,synthetic
2025-11-25T16:29:10Z,32.41,71.93,0.17,2,0,0,buruk,0,real
2025-10-17T04:30:00Z,33.8,76.3,3.97,2,1,0,sedang,0,synthetic
2025-11-29T02:14:53Z,32.79,69.74,0.17,2,0,0,buruk,0,real
2025-11-24T12:11:35Z,32.02,72.09,0.18,2,0,0,buruk,0,real
2025-11-27T22:00:17Z,32.69,70.44,0.17,2,0,0,buruk,0,real
2025-10-04T19:31:00Z,27.64,77.55,8.97,1,1,0,bagus,0,synthetic
2025-11-28T07:34:29Z,32.81,70.48,0.17,2,0,0,buruk,0,real
2025-10-07T10:08:00Z,27.49,77.02,10.68,1,1,0,bagus,0,synthetic
2025-10-19T02:42:00Z,28.15,94.44,2.12,1,2,0,sedang,0,synthetic
2025-10-15T01:29:00Z,24.73,71.82,14.71,0,0,0,buruk,0,synthetic
2025-10-01T16:02:00Z,28.34,88.19,9.21,1,1,0,bagus,0,synthetic
2025-11-26T06:05:27Z,32.54,70.26,0.17,2,0,0,buruk,0,real
2025-10-15T22:17:00Z,33.01,76.64,1.32,2,1,0,sedang,0,synthetic
2025-10-17T08:58:00Z,22.07,78.16,13.66,0,1,0,sedang,0,synthetic
2025-10-04T07:27:00Z,29.01,77.64,2.31,1,1,0,bagus,0,synthetic
2025-11-27T11:00:03Z,32.69,69.73,0.19,2,0,0,buruk,0,real
2025-10-01T20:19:00Z,26.77,89.51,12.05,1,1,0,bagus,0,synthetic
2025-10-20T09:41:00Z,31.51,79.07,1.99,2,1,0,sedang,0,synthetic
2025-10-06T21:08:00Z,26.16,79.41,2.31,1,1,0,bagus,0,synthetic
2025-10-02T03:43:00Z,28.1,85.76,3.25,1,1,0,bagus,0,synthetic
2025-10-01T07:02:00Z,29.76,76.32,13.13,1,1,0,bagus,0,synthetic
2025-10-05T17:46:00Z,29.48,75.05,8.84,1,1,0,bagus,0,synthetic
2025-10-02T11:25:00Z,27.67,79.56,7.56,1,1,0,bagus,0,synthetic
2025-10-21T00:53:00Z,32.69,78.86,13.34,2,1,0,sedang,0,synthetic
2025-10-15T09:44:00Z,32.24,78.55,1.63,2,1,0,sedang,0,synthetic
2025-11-24T00:57:22Z,31.8,73.58,0.17,2,0,0,buruk,0,real
2025-10-19T19:24:00Z,28.72,63.61,14.21,1,0,0,sedang,0,synthetic
2025-11-29T19:27:14Z,32.83,69.22,0.17,2,0,0,buruk,0,real
2025-11-27T08:56:01Z,32.83,70.27,0.17,2,0,0,buruk,0,real
2025-10-17T15:17:00Z,32.97,89.53,5.51,2,1,0,sedang,0,synthetic
2025-11-27T12:41:06Z,32.72,70.75,0.17,2,0,0,buruk,0,real
2025-11-28T06:41:28Z,32.81,71.56,0.17,2,0,0,buruk,0,real
2025-11-28T17:49:42Z,32.92,71.13,0.17,2,0,0,buruk,0,real
2025-11-30T07:07:29Z,33.25,68.11,0.17,2,0,0,buruk,0,real
2025-11-25T16:17:10Z,32.38,72.1,0.17,2,0,0,buruk,0,real
2025-10-20T09:42:00Z,23.12,86.82,0.11,0,1,0,sedang,0,synthetic
2025-10-05T11:20:00Z,26.83,77.47,4.02,1,1,0,bagus,0,synthetic
2025-10-19T02:28:00Z,28.87,90.87,10.53,1,2,0,sedang,0,synthetic
2025-10-17T12:12:00Z,28.69,74.41,5.09,1,0,0,sedang,0,synthetic
2025-10-15T05:39:00Z,28.29,70.65,12.74,1,0,0,sedang,0,synthetic
2025-10-04T16:31:00Z,26.47,83.56,14.89,1,1,0,bagus,0,synthetic
2025-11-24T10:26:32Z,31.96,72.31,0.23,2,0,0,buruk,0,real
2025-11-29T01:33:52Z,32.82,69.2,0.18,2,0,0,buruk,0,real
2025-10-16T10:54:00Z,25.82,76.39,6.21,0,1,0,sedang,0,synthetic
2025-11-29T01:23:52Z,32.74,69.12,0.18,2,0,0,buruk,0,real
2025-10-03T16:13:00Z,26.37,89.41,14.11,1,1,0,bagus,0,synthetic
2025-10-06T02:14:00Z,27.8,88.9,7.44,1,1,0,bagus,0,synthetic
2025-10-20T04:11:00Z,23.71,76.1,7.55,0,1,0,sedang,0,synthetic
2025-10-18T17:55:00Z,25.87,90.38,6.33,0,2,0,buruk,0,synthetic
2025-10-03T08:28:00Z,27.88,82.46,3.88,1,1,0,bagus,0,synthetic
2025-11-25T06:05:57Z,32.15,71.61,0.17,2,0,0,buruk,0,real
2025-10-19T12:43:00Z,28.47,94.18,1.95,1,2,0,sedang,0,synthetic
2025-10-07T20:34:00Z,29.29,79.1,11.8,1,1,0,bagus,0,synthetic
2025-11-26T14:08:37Z,32.86,71.68,0.22,2,0,0,buruk,0,real
2025-10-18T08:09:00Z,27.45,93.21,4.58,1,2,0,sedang,0,synthetic
2025-10-19T06:04:00Z,24.85,75.41,3.85,0,1,0,sedang,0,synthetic
2025-11-25T23:41:19Z,32.33,71.32,0.17,2,0,0,buruk,0,real
2025-10-07T19:23:00Z,26.98,77.93,9.8,1,1,0,bagus,0,synthetic
2025-11-25T00:18:50Z,32.0,72.29,0.18,2,0,0,buruk,0,real
2025-10-06T01:08:00Z,27.79,88.5,2.46,1,1,0,bagus,0,synthetic
2025-11-27T08:07:00Z,32.83,69.15,0.17,2,0,0,buruk,0,real
2025-11-27T20:17:15Z,32.75,69.69,0.17,2,0,0,buruk,0,real
2025-11-27T20:46:16Z,32.69,69.72,0.17,2,0,0,buruk,0,real
2025-10-18T14:01:00Z,23.91,84.25,1.74,0,1,0,sedang,0,synthetic
2025-10-01T11:06:00Z,28.05,78.7,2.57,1,1,0,bagus,0,synthetic
2025-10-21T14:51:00Z,25.86,92.78,2.5,0,2,0,buruk,0,synthetic
2025-11-24T10:55:33Z,31.99,72.48,0.17,2,0,0,buruk,0,real
2025-11-30T00:46:21Z,32.83,70.28,0.17,2,0,0,buruk,0,real
2025-10-05T00:27:00Z,26.8,79.9,10.99,1,1,0,bagus,0,synthetic
2025-10-04T15:16:00Z,26.74,77.56,10.21,1,1,0,bagus,0,synthetic
2025-10-21T02:11:00Z,29.43,94.94,1.65,1,2,0,sedang,0,synthetic
2025-11-27T02:05:52Z,32.72,69.69,0.17,2,0,0,buruk,0,real
2025-11-24T02:16:23Z,31.87,73.24,0.17,2,0,0,buruk,0,real
2025-10-16T23:17:00Z,30.31,92.13,6.69,2,2,0,buruk,0,synthetic
2025-11-29T22:40:18Z,32.79,70.38,0.17,2,0,0,buruk,0,real
2025-10-17T07:00:00Z,27.64,91.49,2.45,1,2,0,sedang,0,synthetic
2025-11-29T09:06:01Z,33.03,68.45,0.17,2,0,0,buruk,0,real
2025-10-17T11:41:00Z,22.19,89.96,3.73,0,1,0,sedang,0,synthetic
2025-10-07T03:00:00Z,26.96,78.23,8.17,1,1,0,bagus,0,synthetic
2025-10-05T17:02:00Z,28.79,75.04,13.96,1,1,0,bagus,0,synthetic
2025-11-26T08:43:30Z,32.58,69.72,0.17,2,0,0,buruk,0,real
2025-10-21T04:34:00Z,30.47,70.98,1.99,2,0,0,buruk,0,synthetic
2025-10-17T09:11:00Z,28.32,94.94,10.8,1,2,0,sedang,0,synthetic
2025-10-07T04:21:00Z,26.88,84.82,1.02,1,1,0,bagus,0,synthetic
2025-10-15T22:51:00Z,29.99,94.05,8.47,1,2,0,sedang,0,synthetic
2025-10-01T08:28:00Z,28.31,82.83,9.04,1,1,0,bagus,0,synthetic
2025-10-19T13:43:00Z,33.27,77.67,8.2,2,1,0,sedang,0,synthetic
2025-10-15T11:22:00Z,31.44,72.32,8.94,2,0,0,buruk,0,synthetic
2025-10-02T04:37:00Z,26.63,81.76,5.51,1,1,0,bagus,0,synthetic
2025-11-26T13:01:36Z,32.75,71.28,0.18,2,0,0,buruk,0,real
2025-11-28T04:20:25Z,32.76,70.58,0.2,2,0,0,buruk,0,real
2025-10-01T14:16:00Z,29.69,86.47,14.15,1,1,0,bagus,0,synthetic
2025-11-27T16:21:10Z,32.74,70.79,0.17,2,0,0,buruk,0,real
2025-10-16T04:23:00Z,25.83,87.34,1.57,0,1,0,sedang,0,synthetic
2025-10-06T11:44:00Z,29.96,77.41,1.45,1,1,0,bagus,0,synthetic
2025-10-17T14:08:00Z,27.97,69.92,4.7,1,0,0,sedang,0,synthetic
2025-10-20T15:14:00Z,27.08,61.19,9.5,1,0,0,sedang,0,synthetic
2025-10-21T19:32:00Z,31.95,72.63,0.26,2,0,0,buruk,0,synthetic
2025-10-02T09:47:00Z,26.33,75.86,7.93,1,1,0,bagus,0,synthetic
2025-11-24T22:08:47Z,31.96,71.87,0.17,2,0,0,buruk,0,real
2025-10-21T14:00:00Z,30.52,71.16,3.31,2,0,0,buruk,0,synthetic
2025-10-03T02:31:00Z,27.93,81.27,11.21,1,1,0,bagus,0,synthetic
2025-11-29T21:42:17Z,32.82,69.94,0.17,2,0,0,buruk,0,real
2025-11-29T14:48:09Z,32.9,68.95,0.17,2,0,0,buruk,0,real
2025-10-05T11:02:00Z,27.84,78.22,12.64,1,1,0,bagus,0,synthetic
2025-10-06T09:03:00Z,29.38,77.65,0.27,1,1,0,bagus,0,synthetic
2025-10-03T13:47:00Z,27.37,85.44,2.06,1,1,0,bagus,0,synthetic
2025-10-18T11:33:00Z,28.87,61.25,14.44,1,0,0,sedang,0,synthetic
2025-10-16T18:06:00Z,24.53,79.74,4.73,0,1,0,sedang,0,synthetic
2025-10-16T14:30:00Z,33.06,88.32,5.8,2,1,0,sedang,0,synthetic
2025-11-25T04:21:55Z,32.11,72.5,0.17,2,0,0,buruk,0,real
2025-10-03T18:21:00Z,28.09,87.12,11.71,1,1,0,bagus,0,synthetic
2025-10-20T07:29:00Z,25.59,90.1,9.58,0,2,0,buruk,0,synthetic
2025-11-29T00:03:50Z,32.72,69.05,0.21,2,0,0,buruk,0,real
2025-11-27T04:24:55Z,32.76,70.55,0.17,2,0,0,buruk,0,real
2025-10-15T21:58:00Z,31.94,82.43,8.5,2,1,0,sedang,0,synthetic
2025-11-24T08:37:31Z,32.05,71.56,0.17,2,0,0,buruk,0,real
2025-10-21T11:20:00Z,33.61,76.21,13.36,2,1,0,sedang,0,synthetic
2025-10-04T05:06:00Z,29.29,87.37,3.11,1,1,0,bagus,0,synthetic
2025-10-06T04:36:00Z,26.93,76.01,11.08,1,1,0,bagus,0,synthetic
2025-11-30T13:06:37Z,33.13,69.24,0.18,2,0,0,buruk,0,real
2025-10-18T22:42:00Z,23.03,88.02,1.07,0,1,0,sedang,0,synthetic
2025-10-15T12:44:00Z,32.18,88.25,13.62,2,1,0,sedang,0,synthetic
2025-10-03T22:58:00Z,28.07,81.24,6.66,1,1,0,bagus,0,synthetic
2025-10-06T16:05:00Z,29.58,83.29,1.59,1,1,0,bagus,0,synthetic
2025-11-27T19:39:14Z,32.65,70.49,0.17,2,0,0,buruk,0,real
2025-10-17T10:49:00Z,22.57,87.67,6.27,0,1,0,sedang,0,synthetic
2025-10-03T20:34:00Z,26.19,87.7,8.99,1,1,0,bagus,0,synthetic
2025-10-04T06:22:00Z,26.95,85.67,12.72,1,1,0,bagus,0,synthetic
2025-10-03T21:06:00Z,27.67,88.26,12.84,1,1,0,bagus,0,synthetic
2025-10-18T16:54:00Z,32.08,89.41,10.05,2,1,0,sedang,0,synthetic
2025-10-05T14:44:00Z,28.9,88.27,9.36,1,1,0,bagus,0,synthetic
2025-10-06T15:21:00Z,28.61,76.38,1.52,1,1,0,bagus,0,synthetic
2025-10-03T14:12:00Z,29.03,77.18,4.62,1,1,0,bagus,0,synthetic
2025-11-27T05:42:57Z,32.87,69.64,0.17,2,0,0,buruk,0,real
2025-10-15T12:20:00Z,30.21,90.24,14.95,2,2,0,buruk,0,synthetic
2025-11-30T12:09:35Z,33.18,69.56,0.18,2,0,0,buruk,0,real
2025-10-05T13:01:00Z,27.3,81.84,7.86,1,1,0,bagus,0,synthetic
2025-11-26T02:29:23Z,32.4,71.73,0.17,2,0,0,buruk,0,real
2025-10-01T11:02:00Z,26.74,81.29,10.08,1,1,0,bagus,0,synthetic
2025-11-25T09:14:01Z,32.24,70.51,0.2,2,0,0,buruk,0,real
2025-10-17T07:30:00Z,23.62,80.94,1.69,0,1,0,sedang,0,synthetic
2025-10-21T04:41:00Z,26.72,69.05,5.85,1,0,0,sedang,0,synthetic
2025-10-20T22:34:00Z,31.7,81.63,10.3,2,1,0,sedang,0,synthetic
2025-11-27T12:02:05Z,32.85,70.06,0.27,2,0,0,buruk,0,real
2025-10-01T06:24:00Z,27.69,78.22,13.0,1,1,0,bagus,0,synthetic
2025-10-16T12:00:00Z,33.26,85.01,4.75,2,1,0,sedang,0,synthetic
2025-10-21T09:55:00Z,31.87,77.62,13.01,2,1,0,sedang,0,synthetic
2025-10-06T00:08:00Z,27.35,77.32,13.89,1,1,0,bagus,0,synthetic
2025-10-21T05:00:00Z,24.76,79.14,1.6,0,1,0,sedang,0,synthetic
2025-11-26T23:30:49Z,32.5,69.94,0.17,2,0,0,buruk,0,real
2025-10-07T22:26:00Z,27.08,81.22,1.16,1,1,0,bagus,0,synthetic
2025-10-07T17:40:00Z,28.98,86.01,11.1,1,1,0,bagus,0,synthetic
2025-11-29T18:35:13Z,32.9,69.31,0.19,2,0,0,buruk,0,real
2025-11-29T06:19:58Z,32.95,69.84,0.17,2,0,0,buruk,0,real
2025-10-03T20:06:00Z,26.13,88.99,7.82,1,1,0,bagus,0,synthetic
2025-10-16T09:37:00Z,29.36,90.99,4.64,1,2,0,sedang,0,synthetic
2025-10-19T17:48:00Z,31.1,91.76,10.16,2,2,0,buruk,0,synthetic
2025-10-05T07:05:00Z,28.98,79.45,13.42,1,1,0,bagus,0,synthetic
2025-11-24T02:56:24Z,31.92,73.58,0.17,2,0,0,buruk,0,real
2025-11-26T17:01:41Z,32.72,70.44,0.17,2,0,0,buruk,0,real
2025-10-03T19:46:00Z,26.44,82.88,9.07,1,1,0,bagus,0,synthetic
2025-11-29T19:13:14Z,32.83,69.25,0.17,2,0,0,buruk,0,real
2025-10-21T21:15:00Z,27.91,92.64,8.16,1,2,0,sedang,0,synthetic
2025-10-16T12:31:00Z,26.56,72.78,14.61,1,0,0,sedang,0,synthetic
2025-10-16T10:15:00Z,30.65,71.86,13.72,2,0,0,buruk,0,synthetic
2025-11-29T03:32:54Z,32.93,69.91,0.17,2,0,0,buruk,0,real
2025-10-17T23:50:00Z,27.74,93.15,0.77,1,2,0,sedang,0,synthetic
2025-10-04T03:54:00Z,27.52,88.76,2.4,1,1,0,bagus,0,synthetic
2025-10-03T08:56:00Z,26.45,79.9,12.36,1,1,0,bagus,0,synthetic
2025-10-18T13:19:00Z,29.39,94.62,12.39,1,2,0,sedang,0,synthetic
2025-11-29T15:15:09Z,32.9,68.6,0.17,2,0,0,buruk,0,real
2025-10-07T22:44:00Z,29.6,80.6,12.53,1,1,0,bagus,0,synthetic
2025-10-20T18:20:00Z,29.85,61.66,14.41,1,0,0,sedang,0,synthetic
2025-11-25T05:08:56Z,32.11,71.9,0.17,2,0,0,buruk,0,real
2025-10-02T02:12:00Z,28.19,75.54,1.91,1,1,0,bagus,0,synthetic
2025-10-18T18:55:00Z,28.61,92.46,14.37,1,2,0,sedang,0,synthetic
2025-11-28T16:28:40Z,33.0,71.37,0.2,2,0,0,buruk,0,real
2025-11-30T12:30:36Z,33.2,69.63,0.18,2,0,0,buruk,0,real
2025-10-20T00:30:00Z,30.19,74.34,4.65,2,0,0,buruk,0,synthetic
2025-10-21T00:18:00Z,26.23,61.32,3.36,1,0,0,sedang,0,synthetic
2025-10-21T21:06:00Z,26.38,91.08,0.62,1,2,0,sedang,0,synthetic
2025-11-25T08:54:01Z,32.27,70.53,0.17,2,0,0,buruk,0,real
2025-10-01T10:04:00Z,27.65,89.1,13.31,1,1,0,bagus,0,synthetic
2025-10-02T15:11:00Z,28.73,75.18,7.56,1,1,0,bagus,0,synthetic
2025-10-03T23:09:00Z,26.62,79.19,4.66,1,1,0,bagus,0,synthetic
2025-11-27T05:10:56Z,32.82,69.99,0.17,2,0,0,buruk,0,real
2025-10-01T10:12:00Z,29.76,82.05,0.58,1,1,0,bagus,0,synthetic
2025-10-18T03:57:00Z,33.67,85.11,3.33,2,1,0,sedang,0,synthetic
2025-10-03T22:02:00Z,29.09,76.03,6.5,1,1,0,bagus,0,synthetic
2025-10-20T10:50:00Z,24.54,70.34,13.77,0,0,0,buruk,0,synthetic
2025-10-02T18:37:00Z,29.92,86.62,14.5,1,1,0,bagus,0,synthetic
2025-10-19T15:42:00Z,28.07,94.97,1.65,1,2,0,sedang,0,synthetic
2025-10-18T15:37:00Z,25.06,83.83,14.17,0,1,0,sedang,0,synthetic
2025-11-26T16:10:40Z,32.72,71.13,0.17,2,0,0,buruk,0,real
2025-11-27T02:41:53Z,32.78,69.81,0.17,2,0,0,buruk,0,real
2025-11-27T21:23:16Z,32.69,69.98,0.17,2,0,0,buruk,0,real
2025-10-15T00:02:00Z,30.59,91.31,12.25,2,2,0,buruk,0,synthetic
2025-11-26T18:41:43Z,32.74,70.15,0.17,2,0,0,buruk,0,real
2025-10-18T22:43:00Z,30.33,72.98,7.79,2,0,0,buruk,0,synthetic
2025-10-05T22:50:00Z,29.7,77.46,12.55,1,1,0,bagus,0,synthetic
2025-10-17T18:08:00Z,26.35,90.28,13.36,1,2,0,sedang,0,synthetic
2025-10-18T18:08:00Z,28.54,92.28,4.85,1,2,0,sedang,0,synthetic
2025-10-15T05:10:00Z,31.55,82.65,14.35,2,1,0,sedang,0,synthetic
2025-11-24T04:34:26Z,31.88,73.98,0.17,2,0,0,buruk,0,real
2025-11-29T22:17:18Z,32.78,70.47,0.17,2,0,0,buruk,0,real
2025-10-07T11:06:00Z,27.39,76.62,5.62,1,1,0,bagus,0,synthetic
2025-10-19T18:20:00Z,29.07,94.81,11.99,1,2,0,sedang,0,synthetic
2025-11-24T23:08:48Z,31.93,71.44,0.17,2,0,0,buruk,0,real
2025-10-02T22:17:00Z,27.8,83.97,6.02,1,1,0,bagus,0,synthetic
2025-11-27T16:53:11Z,32.81,70.88,0.17,2,0,0,buruk,0,real
2025-10-07T09:06:00Z,26.32,79.46,13.37,1,1,0,bagus,0,synthetic
2025-10-04T06:12:00Z,28.93,88.71,8.43,1,1,0,bagus,0,synthetic
2025-10-18T05:15:00Z,29.15,90.14,3.54,1,2,0,sedang,0,synthetic
2025-10-15T22:39:00Z,28.18,92.55,0.84,1,2,0,sedang,0,synthetic
2025-11-28T22:10:48Z,32.72,68.95,0.17,2,0,0,buruk,0,real
2025-11-26T12:01:35Z,32.71,71.12,0.2,2,0,0,buruk,0,real
2025-11-29T01:29:52Z,32.78,69.16,0.17,2,0,0,buruk,0,real
2025-10-19T11:54:00Z,33.85,87.43,12.72,2,1,0,sedang,0,synthetic
2025-11-25T13:02:06Z,32.37,71.85,0.2,2,0,0,buruk,0,real
2025-10-01T02:46:00Z,27.82,85.95,12.11,1,1,0,bagus,0,synthetic
2025-10-04T07:40:00Z,26.79,76.99,1.87,1,1,0,bagus,0,synthetic
2025-11-24T17:13:41Z,32.12,72.79,0.17,2,0,0,buruk,0,real
2025-10-20T18:09:00Z,22.55,87.33,9.77,0,1,0,sedang,0,synthetic
2025-11-29T06:55:59Z,33.0,68.59,0.17,2,0,0,buruk,0,real
2025-11-23T15:38:10Z,31.87,73.01,0.17,2,0,0,buruk,0,real
2025-10-17T06:01:00Z,28.73,68.68,7.28,1,0,0,sedang,0,synthetic
2025-10-05T02:30:00Z,26.97,77.96,4.38,1,1,0,bagus,0,synthetic
2025-11-28T12:33:36Z,32.93,70.35,0.22,2,0,0,buruk,0,real
2025-10-07T11:18:00Z,26.91,89.44,7.53,1,1,0,bagus,0,synthetic
2025-11-27T10:12:02Z,32.68,70.36,0.17,2,0,0,buruk,0,real
2025-10-05T03:48:00Z,27.28,75.87,12.68,1,1,0,bagus,0,synthetic
2025-10-07T13:15:00Z,29.85,88.42,11.59,1,1,0,bagus,0,synthetic
2025-11-24T03:30:25Z,31.72,73.74,0.17,2,0,0,buruk,0,real
2025-10-17T16:16:00Z,25.54,71.52,13.64,0,0,0,buruk,0,synthetic
2025-10-06T03:59:00Z,27.01,86.7,6.47,1,1,0,bagus,0,synthetic
2025-11-24T01:50:23Z,31.82,73.13,0.17,2,0,0,buruk,0,real
2025-10-04T21:51:00Z,27.72,83.04,13.2,1,1,0,bagus,0,synthetic
2025-10-20T23:41:00Z,23.92,75.11,10.38,0,1,0,sedang,0,synthetic
2025-11-26T14:04:37Z,32.85,71.72,0.22,2,0,0,buruk,0,real
2025-10-04T21:09:00Z,27.58,84.11,2.21,1,1,0,bagus,0,synthetic
2025-10-18T02:18:00Z,29.12,94.05,4.25,1,2,0,sedang,0,synthetic
2025-10-07T09:20:00Z,28.73,81.53,13.06,1,1,0,bagus,0,synthetic
2025-10-07T17:31:00Z,27.64,77.01,12.58,1,1,0,bagus,0,synthetic
2025-10-19T13:39:00Z,30.62,75.37,13.89,2,1,0,sedang,0,synthetic
2025-11-25T23:30:19Z,32.27,71.55,0.17,2,0,0,buruk,0,real
2025-11-24T13:30:36Z,32.06,72.54,0.24,2,0,0,buruk,0,real
2025-10-04T17:17:00Z,26.3,88.49,7.61,1,1,0,bagus,0,synthetic
2025-10-01T01:12:00Z,29.43,89.39,2.43,1,1,0,bagus,0,synthetic
2025-11-24T04:17:26Z,31.88,73.57,0.17,2,0,0,buruk,0,real
2025-10-02T16:06:00Z,29.68,86.41,5.36,1,1,0,bagus,0,synthetic
2025-11-25T04:00:54Z,32.13,72.67,0.17,2,0,0,buruk,0,real
2025-11-27T20:24:15Z,32.71,69.79,0.17,2,0,0,buruk,0,real
2025-10-17T05:37:00Z,24.75,89.96,3.1,0,1,0,sedang,0,synthetic
2025-10-02T10:31:00Z,26.65,75.93,8.54,1,1,0,bagus,0,synthetic
2025-11-29T13:00:06Z,32.96,70.48,0.17,2,0,0,buruk,0,real
2025-11-27T09:59:02Z,32.69,70.11,0.17,2,0,0,buruk,0,real
2025-10-17T05:25:00Z,31.97,91.35,10.27,2,2,0,buruk,0,synthetic
2025-11-25T15:54:09Z,32.41,72.44,0.17,2,0,0,buruk,0,real
2025-10-18T18:24:00Z,23.89,77.37,6.25,0,1,0,sedang,0,synthetic
2025-10-19T07:03:00Z,26.01,92.39,6.92,1,2,0,sedang,0,synthetic
2025-10-05T18:30:00Z,28.84,86.61,4.64,1,1,0,bagus,0,synthetic
2025-10-15T16:11:00Z,25.7,76.07,2.47,0,1,0,sedang,0,synthetic
2025-10-04T10:21:00Z,26.96,79.17,7.73,1,1,0,bagus,0,synthetic
2025-10-07T15:56:00Z,26.72,85.17,12.04,1,1,0,bagus,0,synthetic
2025-11-29T02:35:53Z,32.86,69.86,0.22,2,0,0,buruk,0,real
2025-10-21T02:15:00Z,23.61,81.72,4.38,0,1,0,sedang,0,synthetic
2025-10-19T14:55:00Z,24.14,72.86,3.7,0,0,0,buruk,0,synthetic
2025-11-27T06:01:57Z,32.87,69.59,0.17,2,0,0,buruk,0,real
2025-10-15T20:12:00Z,31.58,70.16,3.66,2,0,0,buruk,0,synthetic
2025-10-06T08:59:00Z,27.07,77.33,6.82,1,1,0,bagus,0,synthetic
2025-11-26T00:28:20Z,32.33,71.33,0.17,2,0,0,buruk,0,real
2025-10-19T09:21:00Z,22.56,84.61,3.78,0,1,0,sedang,0,synthetic
2025-11-25T05:36:56Z,32.16,71.2,0.17,2,0,0,buruk,0,real
2025-10-18T20:17:00Z,24.38,73.11,8.6,0,0,0,buruk,0,synthetic
2025-10-20T03:44:00Z,25.76,74.07,6.23,0,0,0,buruk,0,synthetic
2025-10-03T10:06:00Z,29.93,81.02,3.44,1,1,0,bagus,0,synthetic
2025-10-21T18:03:00Z,30.59,74.22,0.82,2,0,0,buruk,0,synthetic
2025-11-29T20:29:16Z,32.82,69.95,0.23,2,0,0,buruk,0,real
2025-11-30T03:30:24Z,32.99,70.32,0.21,2,0,0,buruk,0,real
2025-10-03T03:27:00Z,27.85,81.34,9.32,1,1,0,bagus,0,synthetic
2025-10-05T16:15:00Z,29.01,83.46,13.65,1,1,0,bagus,0,synthetic
2025-10-05T00:15:00Z,29.59,85.04,1.99,1,1,0,bagus,0,synthetic
2025-10-04T20:52:00Z,29.13,87.83,13.31,1,1,0,bagus,0,synthetic
2025-11-24T16:11:40Z,32.15,72.12,0.17,2,0,0,buruk,0,real
2025-10-21T04:15:00Z,31.64,70.66,14.89,2,0,0,buruk,0,synthetic
2025-10-07T15:50:00Z,27.9,88.21,10.64,1,1,0,bagus,0,synthetic
